20대품목,중분류,세부분류,MTI4,MTI6,HSK10,HS6,HS4,SITC,HSK 품목명,명칭 근거,source_page,리서치대분류,리서치중분류,리서치소분류,리서치세분류,대표품목명,대표품목ID,드릴다운명,드릴다운ID,분류상태,분류메모
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,1214909090,121490,1214,08113,기타,HSK 품목명 기반 대표요약,14,농수산식품,농산물,종자·약용작물,기타,종자·약용작물,AGRIFOOD_종자_약용작물,기타,AGRIFOOD_1214909090,업계기준 검토,유지종자·약용식물 등.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2308003000,230800,2308,08119,목화씨 껍질,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,목화씨 껍질,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,목화씨 껍질,AGRIFOOD_2308003000,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2308009000,230800,2308,08119,기타,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,기타,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,기타,AGRIFOOD_2308009000,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309101000,230910,2309,08195,개사료,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,개사료,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,개사료,AGRIFOOD_2309101000,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309102000,230910,2309,08195,고양이 사료,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,고양이 사료,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,고양이 사료,AGRIFOOD_2309102000,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309901010,230990,2309,08199,양돈용,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,양돈용,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,양돈용,AGRIFOOD_2309901010,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309901020,230990,2309,08199,양계용,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,양계용,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,양계용,AGRIFOOD_2309901020,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309901030,230990,2309,08199,어류용,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,어류용,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,어류용,AGRIFOOD_2309901030,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309901040,230990,2309,08199,축우용,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,축우용,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,축우용,AGRIFOOD_2309901040,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309901091,230990,2309,08199,대용유(代用乳),HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,대용유(代用乳),사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,대용유(代用乳),AGRIFOOD_2309901091,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309901099,230990,2309,08199,기타,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,기타,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,기타,AGRIFOOD_2309901099,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309902010,230990,2309,08199,무기물 혹은 광물질(mineral)을 주로 한 것(미량 광물질을 주로 한 것은 제외한다),HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,무기물 혹은 광물질(mineral)을 주로 한 것(미량 광물질을 주로 한 것은 제외한다),사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,무기물 혹은 광물질(mineral)을 주로 한 것(미량 광물질을 주로 한 것은 제외한다),AGRIFOOD_2309902010,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309902020,230990,2309,08199,향미제(香味劑)를 주로 한 것,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,향미제(香味劑)를 주로 한 것,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,향미제(香味劑)를 주로 한 것,AGRIFOOD_2309902020,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309902030,230990,2309,08199,비타민을 주로 한 것,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,비타민을 주로 한 것,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,비타민을 주로 한 것,AGRIFOOD_2309902030,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309902099,230990,2309,08199,기타,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,기타,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,기타,AGRIFOOD_2309902099,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309903010,230990,2309,08199,항생물질을 주로 한 것,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,항생물질을 주로 한 것,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,항생물질을 주로 한 것,AGRIFOOD_2309903010,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309903020,230990,2309,08199,비타민을 주로 한 것,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,비타민을 주로 한 것,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,비타민을 주로 한 것,AGRIFOOD_2309903020,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309903030,230990,2309,08199,미량 광물질(mineral)을 주로 한 것,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,미량 광물질(mineral)을 주로 한 것,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,미량 광물질(mineral)을 주로 한 것,AGRIFOOD_2309903030,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309903090,230990,2309,08199,기타(「사료관리법」에 따른 단미사료를 포함한다.),HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,기타(「사료관리법」에 따른 단미사료를 포함한다.),사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,기타(「사료관리법」에 따른 단미사료를 포함한다.),AGRIFOOD_2309903090,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309909010,230990,2309,08199,낚시용 떡밥,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,낚시용 떡밥,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,낚시용 떡밥,AGRIFOOD_2309909010,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0136,"메슬린(meslin) / 사료용 / 곡물의 짚과 껍질[조제하지 않은 것으로 한정하며, 절단하거나 잘게 부수거나 압착한 것인지 또는 펠릿(pellet) 모양인지에 상관없다] 외 17개",0136,013600,2309909090,230990,2309,08199,기타,HSK 품목명 기반 대표요약,21,농수산식품,사료,사료·부산물,기타,사료·농식품 부산물,AGRIFOOD_사료_농식품_부산물,기타,AGRIFOOD_2309909090,업계기준 검토,사료 및 식품산업 부산물.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,0604209000,060420,0604,29272,기타,HSK 품목명 기반 대표요약,9,농수산식품,농산물,화훼,기타,화훼류,AGRIFOOD_화훼류,기타,AGRIFOOD_0604209000,업계기준 검토,화훼류.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,0604901000,060490,0604,29272,이끼와 지의(地衣),HSK 품목명 기반 대표요약,9,농수산식품,농산물,화훼,이끼와 지의(地衣),화훼류,AGRIFOOD_화훼류,이끼와 지의(地衣),AGRIFOOD_0604901000,업계기준 검토,화훼류.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,0604909000,060490,0604,29272,기타,HSK 품목명 기반 대표요약,9,농수산식품,농산물,화훼,기타,화훼류,AGRIFOOD_화훼류,기타,AGRIFOOD_0604909000,업계기준 검토,화훼류.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,0814001000,081400,0814,05822,감귤류의 껍질,HSK 품목명 기반 대표요약,11,농수산식품,농산물,과실,감귤류의 껍질,과실류,AGRIFOOD_과실류,감귤류의 껍질,AGRIFOOD_0814001000,업계기준 검토,과실류.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,0814002000,081400,0814,05822,멜론(수박을 포함한다)의 껍질,HSK 품목명 기반 대표요약,11,농수산식품,농산물,과실,멜론(수박을 포함한다)의 껍질,과실류,AGRIFOOD_과실류,멜론(수박을 포함한다)의 껍질,AGRIFOOD_0814002000,업계기준 검토,과실류.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,1106209000,110620,1106,05647,기타,HSK 품목명 기반 대표요약,12,농수산식품,농산물,제분,기타,곡물가공 원료,AGRIFOOD_곡물가공_원료,기타,AGRIFOOD_1106209000,업계기준 검토,분·전분 등 곡물 1차 가공품.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,3505102000,350510,3505,59226,가용성 전분(아밀로겐),HSK 품목명 기반 대표요약,41,농수산식품,농림수산 연관제품,기타,가용성 전분(아밀로겐),기타 농림수산 연관제품,AGRIFOOD_기타_농림수산_연관제품,가용성 전분(아밀로겐),AGRIFOOD_3505102000,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,3505103000,350510,3505,59226,배소전분,HSK 품목명 기반 대표요약,41,농수산식품,농림수산 연관제품,기타,배소전분,기타 농림수산 연관제품,AGRIFOOD_기타_농림수산_연관제품,배소전분,AGRIFOOD_3505103000,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,3505104010,350510,3505,59226,식품용,HSK 품목명 기반 대표요약,41,농수산식품,농림수산 연관제품,기타,식품용,기타 농림수산 연관제품,AGRIFOOD_기타_농림수산_연관제품,식품용,AGRIFOOD_3505104010,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
농수산식품,MTI4 0139,이끼와 지의(地衣) / 감귤류의 껍질 / 멜론(수박을 포함한다)의 껍질 외 5개,0139,013900,3505105010,350510,3505,59226,식품용,HSK 품목명 기반 대표요약,41,농수산식품,농림수산 연관제품,기타,식품용,기타 농림수산 연관제품,AGRIFOOD_기타_농림수산_연관제품,식품용,AGRIFOOD_3505105010,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
