20대품목,중분류,세부분류,MTI6,HSK10,HS6,HS4,HSK 품목명
전기기기,전선·케이블,전력·통신 케이블,841520,7413000000,741300,7413,구리로 만든 연선ㆍ케이블ㆍ엮은 밴드와 이와 유사한 것(전기 절연한 것은 제외한다)
전기기기,전선·케이블,전력·통신 케이블,841520,8544601010,854460,8544,플라스틱 절연전선
전기기기,전선·케이블,전력·통신 케이블,841520,8544601090,854460,8544,기타
전기기기,전선·케이블,전력·통신 케이블,841520,8544602010,854460,8544,플라스틱 절연전선
전기기기,전선·케이블,전력·통신 케이블,841520,8544602090,854460,8544,기타
전기기기,전선·케이블,전력·통신 케이블,841520,8544603010,854460,8544,플라스틱 절연전선
전기기기,전선·케이블,전력·통신 케이블,841520,8544603090,854460,8544,기타
전기기기,전선·케이블,권선,842110,8544111000,854411,8544,절연도료 피복전선
전기기기,전선·케이블,권선,842110,8544119000,854411,8544,기타
전기기기,전선·케이블,권선,842110,8544190000,854419,8544,기타
전기기기,전선·케이블,동축케이블,842120,8544200000,854420,8544,동축케이블
전기기기,전선·케이블,와이어링 하네스,842130,8544300000,854430,8544,차량·항공·선박용 와이어링 하네스
전기기기,전선·케이블,전력·통신 케이블,842140,8544421010,854442,8544,전기통신용
전기기기,전선·케이블,전력·통신 케이블,842140,8544422010,854442,8544,전기통신용
전기기기,전선·케이블,전력·통신 케이블,842140,8544429010,854442,8544,전기통신용
전기기기,전선·케이블,전력·통신 케이블,842140,8544491011,854449,8544,전압이 80볼트 이하인 것
전기기기,전선·케이블,전력·통신 케이블,842140,8544491012,854449,8544,"전압이 80볼트 초과 1,000볼트 이하인 것"
전기기기,전선·케이블,전력·통신 케이블,842140,8544492011,854449,8544,전압이 80볼트 이하인 것
전기기기,전선·케이블,전력·통신 케이블,842140,8544492012,854449,8544,"전압이 80볼트 초과 1,000볼트 이하인 것"
전기기기,전선·케이블,전력·통신 케이블,842140,8544499011,854449,8544,전압이 80볼트 이하인 것
전기기기,전선·케이블,전력·통신 케이블,842140,8544499012,854449,8544,"전압이 80볼트 초과 1,000볼트 이하인 것"
전기기기,전선·케이블,전력·통신 케이블,842150,8544421090,854442,8544,기타
전기기기,전선·케이블,전력·통신 케이블,842150,8544422090,854442,8544,기타
전기기기,전선·케이블,전력·통신 케이블,842150,8544429090,854442,8544,기타
전기기기,전선·케이블,광섬유 케이블,842160,8544700000,854470,8544,광섬유 케이블
전기기기,회전기기,전동기,842210,8501101000,850110,8501,직류 전동기
전기기기,회전기기,전동기,842210,8501102000,850110,8501,교류 전동기
전기기기,회전기기,전동기,842210,8501103000,850110,8501,교류ㆍ직류 겸용 전동기
전기기기,회전기기,전동기,842220,8501201000,850120,8501,출력이 37.5와트 초과 100와트 이하인 것
전기기기,회전기기,전동기,842220,8501401000,850140,8501,출력이 100와트 이하인 것
전기기기,회전기기,전동기,842220,8501402000,850140,8501,출력이 100와트 초과 750와트 이하인 것
전기기기,회전기기,전동기,842220,8501403000,850140,8501,출력이 750와트 초과 75킬로와트 이하인 것
전기기기,회전기기,전동기,842220,8501404000,850140,8501,출력이 75킬로와트를 초과하는 것
전기기기,회전기기,전동기,842220,8501510000,850151,8501,출력이 750와트 이하인 것
전기기기,회전기기,전동기,842220,8501521000,850152,8501,전기차(하이브리드형을 포함한다)용의 구동 모터
전기기기,회전기기,전동기,842220,8501529000,850152,8501,기타
전기기기,회전기기,전동기,842220,8501531010,850153,8501,전기차(하이브리드형을 포함한다)용의 구동 모터
전기기기,회전기기,전동기,842220,8501531090,850153,8501,기타
전기기기,회전기기,전동기,842220,8501532000,850153,8501,"출력이 375킬로와트 초과 1,500킬로와트 이하인 것"
전기기기,회전기기,전동기,842220,8501534000,850153,8501,"출력이 1,500킬로와트를 초과하는 것"
전기기기,회전기기,전동기,842230,8501311010,850131,8501,출력이 100와트 이하인 것
전기기기,회전기기,전동기,842230,8501311090,850131,8501,기타
전기기기,회전기기,전동기,842230,8501321000,850132,8501,직류 전동기
전기기기,회전기기,전동기,842230,8501331000,850133,8501,직류 전동기
전기기기,회전기기,전동기,842230,8501341000,850134,8501,직류 전동기
전기기기,전력변환·조정,안정기,842310,8504101010,850410,8504,전류가 1암페어 이하인 것
전기기기,전력변환·조정,안정기,842310,8504101020,850410,8504,전류가 1암페어 초과 20암페어 이하인 것
전기기기,전력변환·조정,안정기,842310,8504102000,850410,8504,전류가 20암페어 초과 60암페어 이하인 것
전기기기,전력변환·조정,안정기,842310,8504103000,850410,8504,전류가 60암페어를 초과하는 것
전기기기,전력변환·조정,정류기,842320,8504401010,850440,8504,정류기
전기기기,전력변환·조정,정류기,842320,8504401090,850440,8504,정류기
전기기기,전력변환·조정,인버터,842330,8504402011,850440,8504,인버터
전기기기,전력변환·조정,인버터,842330,8504402019,850440,8504,인버터
전기기기,전력변환·조정,인버터,842330,8504402020,850440,8504,EV·HEV 구동모터용 인버터
전기기기,전력변환·조정,인버터,842340,8504402091,850440,8504,인버터
전기기기,전력변환·조정,인버터,842340,8504402099,850440,8504,인버터
전기기기,전력변환·조정,배터리 충전기,842350,8504403010,850440,8504,배터리 충전기
전기기기,전력변환·조정,배터리 충전기,842350,8504403090,850440,8504,배터리 충전기
전기기기,전력변환·조정,파워팩,842360,8504404010,850440,8504,파워팩
전기기기,전력변환·조정,파워팩,842360,8504404090,850440,8504,파워팩
전기기기,전력변환·조정,어댑터,842370,8504405010,850440,8504,어댑터
전기기기,전력변환·조정,어댑터,842370,8504405090,850440,8504,어댑터
전기기기,전력변환·조정,기타 정지형 변환기,842380,8504409011,850440,8504,기타 정지형 변환기
전기기기,전력변환·조정,기타 정지형 변환기,842380,8504409019,850440,8504,기타 정지형 변환기
전기기기,전력변환·조정,기타 정지형 변환기,842390,8504409091,850440,8504,기타 정지형 변환기
전기기기,전력변환·조정,기타 정지형 변환기,842390,8504409099,850440,8504,기타 정지형 변환기
전기기기,산업전기설비,전기로·전기오븐,842410,8514191000,851419,8514,실험실용
전기기기,산업전기설비,전기로·전기오븐,842410,8514201000,851420,8514,실험실용
전기기기,산업전기설비,전기로·전기오븐,842420,8514192000,851419,8514,금속공업용
전기기기,산업전기설비,전기로·전기오븐,842420,8514202000,851420,8514,금속공업용
전기기기,산업전기설비,전기로·전기오븐,842430,8514193000,851419,8514,식품공업용
전기기기,산업전기설비,전기로·전기오븐,842430,8514203000,851420,8514,식품공업용
전기기기,산업전기설비,전기로·전기오븐,842490,8514199000,851419,8514,기타
전기기기,산업전기설비,전기로·전기오븐,842490,8514209000,851420,8514,기타
전기기기,산업전기설비,전기로·전기오븐,842490,8514311000,851431,8514,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 종류의 것
전기기기,산업전기설비,전기로·전기오븐,842490,8514319000,851431,8514,기타
전기기기,산업전기설비,전기로·전기오븐,842490,8514321000,851432,8514,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 종류의 것
전기기기,산업전기설비,전기로·전기오븐,842490,8514329000,851432,8514,기타
전기기기,산업전기설비,전기로·전기오븐,842490,8514391000,851439,8514,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 종류의 것
전기기기,산업전기설비,전기로·전기오븐,842490,8514399000,851439,8514,기타
전기기기,산업전기설비,전기로·전기오븐,842490,8514409000,851440,8514,기타
전기기기,배전·제어,배전반·제어반,842510,8537105010,853710,8537,수치 제어반
전기기기,배전·제어,배전반·제어반,842520,8537105020,853710,8537,프로그램이 가능한 제어기
전기기기,배전·제어,배전반·제어반,842530,8537105090,853710,8537,기타
전기기기,전자기기,전자석·전자클러치,842910,8505200000,850520,8505,전자석 커플링(coupling)ㆍ클러치ㆍ브레이크
전기기기,전자기기,전자석·전자클러치,842910,8505901010,850590,8505,자기공명 촬영기기에 전용 또는 주로 사용되는 종류의 것(제9018호의 전자석은 제외한다)
전기기기,전자기기,전자석·전자클러치,842910,8505901090,850590,8505,기타
전기기기,전자기기,전자석·전자클러치,842910,8505902000,850590,8505,전자석이나 영구자석식의 척(chuck)ㆍ클램프ㆍ바이스와 그 밖에 이와 유사한 가공물 홀더
전기기기,전자기기,전자석·전자클러치,842910,8505903000,850590,8505,전자석 리프팅 헤드(lifting head)
전기기기,산업전기설비,전기분해·수전해 설비,842990,8543301000,854330,8543,인쇄회로의 제조에 전용되거나 주로 사용되는 종류의 것(전기영동용은 제외한다)
전기기기,산업전기설비,전기분해·수전해 설비,842990,8543302000,854330,8543,수전해 설비
전기기기,산업전기설비,전기분해·수전해 설비,842990,8543309000,854330,8543,기타
전기기기,산업전기설비,전기분해·수전해 설비,842990,8543701000,854370,8543,일렉트릭 펜스 에너자이저
전기기기,회전기기,전동기·발전기 부품,849110,8503001000,850300,8503,전동기의 것
전기기기,회전기기,전동기·발전기 부품,849120,8503002010,850300,8503,풍력발전기용
전기기기,회전기기,전동기·발전기 부품,849120,8503002090,850300,8503,기타
전기기기,회전기기,전동기·발전기 부품,849120,8503003000,850300,8503,회전변환기의 것
전기기기,전력변환·조정,변압기·변환기 부품,849210,8504909000,850490,8504,기타
전기기기,배전·제어,배전반·제어반,849220,8537103000,853710,8537,"터치감응식 자료입력장치('터치스크린'이라 불림)[영상 디스플레이 장치가 있는 기기에 결합되어 디스플레이 영역 내의 접촉여부와 위치를 감지하는 기능을 하며, 제시된 상태에서 디스플레이를 갖추지 않은 것으로 한정함]"
전기기기,배전·제어,배전반·제어반,849220,8537104000,853710,8537,배전용의 것
전기기기,배전·제어,배전반·제어반,849220,8538100000,853810,8538,"보드ㆍ패널ㆍ콘솔ㆍ책상ㆍ캐비닛과 그 밖의 기반(基盤)(제8537호의 물품용으로 한정하며, 이들 기기를 장착하여 조립한 것은 제외한다)"
전기기기,배전·제어,개폐·제어기기 부품,849230,8538901000,853890,8538,개폐기의 것
전기기기,배전·제어,개폐·제어기기 부품,849240,8538902000,853890,8538,자동차단기의 것
전기기기,배전·제어,개폐·제어기기 부품,849250,8538903000,853890,8538,계전기의 것
전기기기,배전·제어,개폐·제어기기 부품,849260,8538905000,853890,8538,전기제어용의 것
전기기기,전기소재,전기용 탄소제품,849310,8545110000,854511,8545,노(爐)용
전기기기,전기소재,전기용 탄소제품,849310,8545190000,854519,8545,기타
전기기기,전기소재,전기용 탄소제품,849310,8545200000,854520,8545,브러시
전기기기,전기소재,전기용 탄소제품,849310,8545901000,854590,8545,탄소봉
전기기기,전기소재,전기용 탄소제품,849310,8545902000,854590,8545,탄소난방필름
전기기기,절연기기,애자·절연물,849490,8547100000,854710,8547,도자제의 절연용 물품
전기기기,절연기기,애자·절연물,849490,8547200000,854720,8547,플라스틱으로 만든 절연용 물품
전기기기,절연기기,애자·절연물,849490,8547900000,854790,8547,기타
전기기기,기타 전기기기,기타 전기기기,849910,8543401000,854340,8543,연소시키지 않고 흡입하도록 만들어진 물품(제2404호의 것으로 한정한다)을 포함한 것
전기기기,기타 전기기기,기타 전기기기,849910,8543409000,854340,8543,기타
전기기기,전기전자 재활용,전기전자 폐기물,849930,8549110000,854911,8549,"연산(鉛酸) 축전지의 웨이스트(waste)와 스크랩(scrap), 수명이 끝난 연산 축전지"
